energy,tempo,danceability,genre,loudness,liveness,valence,artist,time_signature,speechiness,track_popularity,album,name,instrumentalness,mode,key,duration_ms,acousticness,id,popularity,release_year
0.803,130.028,0.877,brazilian,-3.195,0.087,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",4.0,0.0507,77,MONTAGEM - PR FUNK,MONTAGEM - PR FUNK,0.056,1.0,9.0,61673.0,0.734,6njJR3OIp3oA0Kc4aC9Tzf,1,2023
0.413,130.078,0.92,brazilian,-7.901,0.133,0.679,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",4.0,0.0752,72,Faz um Vuk Vuk (Teto Espelhado),Faz um Vuk Vuk (Teto Espelhado),0.0514,0.0,7.0,138462.0,0.504,64CovjRwInpOJW4PiGMprY,1,2023
0.789,130.053,0.89,brazilian,-1.826,0.192,0.758,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",4.0,0.428,69,Te Maceto Depois Do Baile,Te Maceto Depois Do Baile,0.0,1.0,11.0,199615.0,0.147,448158cOtdLyR59DJnzpON,1,2024
0.427,80.492,0.492,brazilian,-6.37,0.53,0.443,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",5.0,0.372,77,MTG QUEM NÃO QUER SOU EU,MTG QUEM NÃO QUER SOU EU,0.00482,0.0,9.0,123692.0,0.364,6RjSXi9cPGroetXeNsWFGL,1,2024
0.669,130.05,0.949,brazilian,-3.922,0.169,0.843,"Mc Pogba, DJ Guih Da ZO",4.0,0.222,78,Ela Joga na Hora,Ela Joga na Hora,0.000592,0.0,2.0,132923.0,0.36,6hZGsChumRhWG24OEh698c,1,2024
0.687,117.008,0.778,brazilian,-8.568,0.356,0.839,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",4.0,0.105,78,THE BOX MEDLEY FUNK 2,THE BOX MEDLEY FUNK 2,0.0105,0.0,11.0,266667.0,0.578,7IFsTX5H1sWcEl8joV0IdD,1,2024
0.955,130.068,0.679,brazilian,-3.715,0.125,0.713,"Dj Samir, Rodricci, Launch13",4.0,0.0437,71,Louca Encubada,Louca Encubada,0.235,1.0,6.0,119221.0,0.000737,5pvVt1ak0vsGRE0Hl4kudu,1,2023
0.582,84.917,0.615,brazilian,-0.93,0.0791,0.892,"DJ JOÃO PEREIRA, MC Koringa",5.0,0.364,68,DANÇA PRA ME PROVOCAR,DANÇA PRA ME PROVOCAR,6.55e-05,1.0,6.0,157216.0,0.269,6zdL0aLZs6g61SPGrlMvrM,1,2023
0.96,130.118,0.863,brazilian,-1.458,0.0853,0.586,"DENNIS, MC Kevin o Chris",4.0,0.0492,71,Tá OK,Tá OK,0.00526,1.0,11.0,92093.0,0.497,0fABszUFNbNq9IW503Gj8v,1,2023
0.907,117.054,0.863,brazilian,-5.077,0.182,0.304,Ichiss,4.0,0.295,72,WHINE IN BRAZIL FUNK,WHINE IN BRAZIL FUNK,0.000813,0.0,4.0,107971.0,0.0683,1Xvs6IKi0O1PWYzzIwxR2Q,1,2024
0.59,86.429,0.711,brazilian,-5.967,0.0798,0.702,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",5.0,0.271,70,Baile do Bruxo (DELUXE),TUMBÁTUM,1.83e-06,0.0,6.0,121384.0,0.26,24R0oyjvhV4HIFFvoK3XkP,1,2023
0.327,90.025,0.707,turkish,-17.176,0.155,0.181,Semicenk,4.0,0.0687,75,Geçiyor Zaman,Onlar Anlamaz Halden,0.0148,0.0,0.0,176000.0,0.185,38d47UiHhyu4wdbPYz0ZUB,1,2024
0.729,98.022,0.629,turkish,-5.235,0.253,0.427,Semicenk,4.0,0.0379,75,Geçiyor Zaman,Geçiyor Zaman,7.75e-05,0.0,7.0,154286.0,0.431,3ma4Ef3Bnl3UBOV4ShiMLX,1,2024
0.656,120.001,0.685,turkish,-8.028,0.318,0.556,Semicenk,4.0,0.0411,70,Geçiyor Zaman,Kader Sağ Olsun,0.0,0.0,7.0,172000.0,0.702,2crO2eSwgjOoAanagD2sFc,1,2024
0.606,95.056,0.831,turkish,-4.84,0.0973,0.883,"Semicenk, Doğu Swag",4.0,0.0626,72,Küle Dönmüşsün,Küle Dönmüşsün,1.04e-06,0.0,8.0,146526.0,0.684,2CZzw0He9fzyi2FkBkn4Bk,1,2024
0.914,108.02,0.726,turkish,-4.226,0.54,0.839,Simge,4.0,0.0802,74,Önümüz Yaz,Önümüz Yaz,0.0,1.0,7.0,181518.0,0.0758,28Aau4tlztDlgKJQXrWhZR,1,2024
0.724,78.753,0.536,turkish,-6.84,0.116,0.587,"Ebru Yaşar, Siyam, Zeyd",4.0,0.152,68,Yine Çalıyor,Kafamın İçi,0.0,0.0,9.0,142000.0,0.748,30kd9r9pbMn6bs6CKyFOCu,1,2024
0.622,204.028,0.406,turkish,-7.647,0.309,0.567,Zeynep Bastık,4.0,0.0648,69,Lan,Lan,1.35e-05,0.0,3.0,196075.0,0.497,1whKKdtCiFjN7MW7DrIRUH,1,2024
0.538,141.894,0.52,hip-hop,-8.109,0.119,0.177,Mac Miller,4.0,0.206,73,Swimming,Self Care,0.00187,1.0,1.0,345133.0,0.367,5bJ1DrEM4hNCafcDd1oxHx,1,2018
0.586,130.012,0.891,hip-hop,-4.665,0.213,0.954,Aaron May,4.0,0.121,75,CHASE,"I'm Good Luv, Enjoy.",0.0,1.0,11.0,134548.0,0.0833,3RKLJPyyMZfwebsePAzqjL,1,2019
0.84,95.416,0.856,hip-hop,-7.736,0.0773,0.792,"MF DOOM, Pebbles The Invisible Girl",4.0,0.334,72,Operation: Doomsday (Complete),Doomsday,0.0,0.0,6.0,298053.0,0.0973,7EQvdUJqZ2i7SWvSB2VqGA,1,1999
0.818,97.571,0.373,hip-hop,-3.19,0.434,0.361,"Tyler, The Creator, Teezo Touchdown",4.0,0.102,87,CHROMAKOPIA,"Darling, I (feat. Teezo Touchdown)",0.0,0.0,3.0,253834.0,0.36,0VaeksJaXy5R1nvcTMh3Xk,1,2024
0.803,67.536,0.284,hip-hop,-5.293,0.242,0.553,"A$AP Rocky, Joe Fox, Kanye West",4.0,0.173,72,AT.LONG.LAST.A$AP,Jukebox Joints (feat. Joe Fox & Kanye West),0.0,0.0,2.0,323960.0,0.302,2gAGWaK4wvt2xrFUlR4mK8,1,2015
0.86,76.54,0.575,hip-hop,-3.165,0.0973,0.834,Lil Yachty,1.0,0.23,72,A Cold Sunday,A Cold Sunday,0.0,0.0,9.0,107314.0,0.298,1Y1jtaZOJYgXBl7lKdLc9o,1,2024
0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,"XXXTENTACION, Joey Bada$$",4.0,0.484,70,?,infinity (888) - feat. Joey Bada$$,0.0,0.0,10.0,176591.0,0.274,7J2gyNghNTzl4EsLhXp01Q,1,2018
0.621,119.043,0.455,hip-hop,-7.694,0.123,0.28,Travis Scott,4.0,0.0517,82,UTOPIA,MY EYES,2.59e-06,0.0,0.0,251250.0,0.651,4kjI1gwQZRKNDkw1nI475M,1,2023
0.76,80.082,0.435,hip-hop,-4.935,0.158,0.206,"Kanye West, Rick Ross",4.0,0.0721,76,My Beautiful Dark Twisted Fantasy,Devil In A New Dress,0.0,0.0,8.0,351947.0,0.0175,1UGD3lW3tDmgZfAVDh6w7r,1,2010
0.638,82.81,0.677,hip-hop,-8.631,0.193,0.435,J. Cole,4.0,0.333,73,2014 Forest Hills Drive,Love Yourz,0.0,1.0,8.0,211497.0,0.589,2e3Ea0o24lReQFR4FA7yXH,1,2014
0.498,81.958,0.665,hip-hop,-8.185,0.0757,0.127,Post Malone,4.0,0.083,72,Stoney (Deluxe),Go Flex,0.0,1.0,5.0,179613.0,0.23,5yuShbu70mtHXY0yLzCQLQ,1,2016
0.441,135.028,0.942,hip-hop,-11.448,0.138,0.925,Sainté,4.0,0.469,68,Local Mvp,Champagne Shots,0.0,1.0,11.0,144000.0,0.493,7dbyaRWWFvB9UG2vcwTd3J,1,2021
0.421,95.977,0.852,hip-hop,-9.153,0.106,0.457,Kendrick Lamar,4.0,0.208,73,Mr. Morale & The Big Steppers,Rich Spirit,2.28e-06,0.0,10.0,202285.0,0.428,1QPreu0BNOrUfEb8HTd2qG,1,2022
0.652,141.981,0.47,hip-hop,-9.629,0.175,0.104,"A$AP Rocky, Imogen Heap, Clams Casino",4.0,0.0561,84,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),4.08e-05,1.0,2.0,190286.0,0.0831,3ZaEs1O8BG581qYPHpQ8d6,1,2023
0.574,120.013,0.669,hip-hop,-6.442,0.146,0.273,"Lil Peep, XXXTENTACION",4.0,0.0286,84,"Come Over When You're Sober, Pt. 2",Falling Down - Bonus Track,0.00294,0.0,4.0,196400.0,0.0175,4jvjzW7Hm0yK4LvvE0Paz9,1,2018
0.638,94.893,0.809,hip-hop,-5.646,0.453,0.608,Joey Bada$$,4.0,0.28,68,1999,Righteous Minds,0.0,0.0,8.0,224043.0,0.262,7dFGkZbmm6cVlI28bfMaWE,1,2012
0.57,129.953,0.734,hip-hop,-7.066,0.112,0.689,XXXTENTACION,4.0,0.133,81,17,Everybody Dies In Their Nightmares,2.14e-05,0.0,7.0,95467.0,0.847,3GVkPk8mqxz0itaAriG1L7,1,2017
0.744,82.356,0.798,hip-hop,-5.328,0.292,0.794,Ice Cube,4.0,0.136,78,The Predator,It Was A Good Day,0.000106,0.0,7.0,260000.0,0.33,2qOm7ukLyHUXWyR4ZWLwxA,1,1992
0.653,142.347,0.493,hip-hop,-5.666,0.511,0.852,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",4.0,0.0466,73,CALL ME IF YOU GET LOST,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),0.0,0.0,0.0,121573.0,0.269,5B0kgjHULYJhAQkK5XsMoC,1,2021
0.435,120.058,0.843,hip-hop,-8.442,0.147,0.19,"Mac Miller, Miguel",4.0,0.178,72,GO:OD AM,Weekend (feat. Miguel),0.0,1.0,8.0,208080.0,0.47,6GnhWMhgJb7uyiiPEiEkDA,1,2015
0.636,145.972,0.837,hip-hop,-7.643,0.342,0.274,21 Savage,4.0,0.086,77,i am > i was,a lot,0.00125,1.0,1.0,288624.0,0.0395,2t8yVaLvJ0RenpXUIAC52d,1,2018
0.628,90.482,0.639,hip-hop,-7.578,0.386,0.43,"Kanye West, Dwele",4.0,0.0398,83,Graduation,Flashing Lights,0.0,0.0,6.0,237507.0,0.0381,5TRPicyLGbAF2LGBFbHGvO,1,2007
0.354,160.037,0.741,hip-hop,-10.603,0.118,0.583,Childish Gambino,4.0,0.0837,78,"""Awaken, My Love!""",Redbone,0.00577,1.0,1.0,326933.0,0.181,3vQ4T78TTMOjQXGfXVKQJo,1,2016
0.463,111.98,0.809,hip-hop,-11.377,0.109,0.364,Drake,4.0,0.0396,80,More Life,Passionfruit,0.085,1.0,11.0,298941.0,0.256,5mCPDVBb16L4XQwDdbRUpz,1,2017
0.604,49.305,0.583,hip-hop,-8.437,0.724,0.691,"The Alchemist, Boldy James",5.0,0.456,68,Yacht Rock 2,Ocean Prime (feat. Boldy James),0.0,1.0,2.0,99907.0,0.735,5467KZaTToEB680WvOd9w5,1,2019
0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,Joey Bada$$,4.0,0.337,68,2000,Show Me,4.36e-06,1.0,6.0,220387.0,0.222,2uuJs2nltcYFh9pkKP7bW4,1,2022
0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,XXXTENTACION,4.0,0.259,84,17,Revenge,0.00203,0.0,11.0,120027.0,0.782,5TXDeTFVRVY7Cvt0Dw4vWW,1,2017
0.506,115.994,0.848,hip-hop,-5.105,0.102,0.593,"Don Toliver, Travis Scott",4.0,0.0336,69,Love Sick (Deluxe),Embarrassed (feat. Travis Scott),0.0,0.0,4.0,192693.0,0.376,6w9GrSUaQQIaMBYtabge7p,1,2023
0.747,86.918,0.67,hip-hop,-7.059,0.115,0.918,"Kanye West, Chris Martin",4.0,0.189,79,Graduation,Homecoming,0.0,1.0,1.0,203493.0,0.337,4iz9lGMjU1lXS51oPmUmTe,1,2007
0.678,117.067,0.595,hip-hop,-5.18,0.418,0.259,PARTYNEXTDOOR,4.0,0.0335,83,PARTYNEXTDOOR,Break from Toronto,0.00389,1.0,9.0,99213.0,0.0199,5fEB6ZmVkg63GZg9qO86jh,1,2013
0.52,92.869,0.747,hip-hop,-10.523,0.142,0.601,Ice Cube,4.0,0.0357,76,Lethal Injection,You Know How We Do It,0.0537,0.0,10.0,232773.0,0.0977,2Ih217RCGAmyQR68Nn7Cqo,1,1993
0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4.0,0.0412,84,17,Fuck Love,0.000152,0.0,0.0,146520.0,0.0172,7AQim7LbvFVZJE3O8TYgf2,1,2017
0.731,174.516,0.552,hip-hop,-6.873,0.258,0.632,Kendrick Lamar,4.0,0.615,72,DAMN.,DUCKWORTH.,0.0,1.0,7.0,248613.0,0.0536,0y9uTzK9cNKSAEHnpeRG8C,1,2017
0.559,78.558,0.558,hip-hop,-9.222,0.109,0.62,"Tyler, The Creator, Kali Uchis",4.0,0.0959,90,Flower Boy,See You Again (feat. Kali Uchis),7.49e-06,1.0,6.0,180387.0,0.371,7KA4W4McWYRpgf0fWsJZWB,1,2017
0.631,84.166,0.48,hip-hop,-5.488,0.149,0.515,Kanye West,4.0,0.116,70,Graduation,Good Morning,0.000105,1.0,7.0,195093.0,0.0791,6MXXY2eiWkpDCezVCc0cMH,1,2007
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,J. Cole,4.0,0.356,68,4 Your Eyez Only,Neighbors,0.000383,0.0,6.0,216520.0,0.319,0utlOiJy2weVl9WTkcEWHy,1,2016
0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,Drake,4.0,0.0846,77,More Life,Teenage Fever,0.0172,0.0,8.0,219692.0,0.111,6n3HGiq4v35D6eFOSwqYuo,1,2017
0.648,93.2,0.737,ambient,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4.0,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Piece of My Heart (feat. Brent Faiyaz),6.92e-06,1.0,1.0,259354.0,0.252,2nYeyMeqYDiFSYYtl2BWD6,1,2024
0.634,101.837,0.502,ambient,-3.367,0.188,0.645,"Asake, Wizkid",3.0,0.144,72,Lungu Boy,MMS,0.0341,0.0,8.0,219628.0,0.677,13VXuHw3O8Yt7VwRIDqSo4,1,2024
0.385,106.312,0.619,ambient,-11.272,0.179,0.294,Fido,5.0,0.118,71,Awolowo,Awolowo,0.00369,0.0,0.0,135577.0,0.129,1136eJrkWsDvReASbjLTaU,1,2024
0.651,67.813,0.49,ambient,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5.0,0.138,68,Dealer,Dealer,7.59e-06,1.0,11.0,180594.0,0.714,5Wxkvvb6pLky16pwq4gBI3,1,2024
0.415,113.976,0.823,ambient,-10.845,0.128,0.488,Omah Lay,4.0,0.0637,70,Holy Ghost,Holy Ghost,0.0316,0.0,5.0,186154.0,0.471,0zVk3uuV9UhxAt48F3OL12,1,2023
0.801,104.986,0.778,ambient,-7.326,0.0912,0.914,Asake,4.0,0.106,70,Work Of Art,Lonely At The Top,0.000155,0.0,6.0,157714.0,0.692,5ZtK8XAVnoaGdBXZWCEVCY,1,2023
0.681,139.057,0.918,ambient,-4.705,0.0615,0.706,"Dave, Central Cee",4.0,0.201,79,Sprinter,Sprinter,0.0,1.0,1.0,229133.0,0.263,2FDTHlrBguDzQkp7PVj16Q,1,2023
0.756,105.024,0.719,ambient,-5.392,0.109,0.647,"Victony, Rema, Tempoe, Don Toliver",4.0,0.0761,72,"Soweto (with Don Toliver, Rema and Tempoe)","Soweto (with Don Toliver, Rema & Tempoe)",0.0,0.0,5.0,219500.0,0.0541,25Kyv5SeEenT0EETpP2hYn,1,2023
0.503,99.97,0.792,ambient,-8.044,0.0959,0.381,Ayra Starr,4.0,0.0626,68,Rush,Rush,0.00057,1.0,1.0,185093.0,0.0369,1rrqJ9QkOBYJlsZgqqwxgB,1,2022
0.463,125.15,0.562,ambient,-7.478,0.157,0.416,Tems,5.0,0.0787,72,For Broken Ears,Free Mind,0.000145,1.0,6.0,247579.0,0.442,2mzM4Y0Rnx2BDZqRnhQ5Q6,1,2020
0.707,104.027,0.849,ambient,-6.002,0.618,0.602,"Wizkid, Tems",4.0,0.113,70,Made In Lagos,Essence (feat. Tems),8.58e-06,1.0,0.0,248040.0,0.0266,5FG7Tl93LdH117jEKYl3Cm,1,2020
0.501,103.993,0.637,ambient,-6.148,0.099,0.431,"Rotimi, Wale",4.0,0.187,68,The Beauty of Becoming,In My Bed,5.91e-05,0.0,0.0,185461.0,0.229,6XM53PbvlzhuNtJZtpl7RP,1,2019
0.496,109.979,0.812,ambient,-5.969,0.0955,0.55,"Dave, Burna Boy",4.0,0.297,73,PSYCHODRAMA,Location (feat. Burna Boy),0.0,0.0,9.0,241293.0,0.271,3z4CGd63tpUn9a6oQSG0CI,1,2019
0.581,102.964,0.609,ambient,-10.854,0.283,0.528,Tems,3.0,0.277,72,For Broken Ears,Higher,0.0,1.0,2.0,196204.0,0.509,2QdSb68BzZGMgCbsrFmSLc,1,2020
0.642,83.389,0.463,ambient,-4.474,0.0686,0.339,"Future, Drake, Tems",4.0,0.34,82,I NEVER LIKED YOU,WAIT FOR U (feat. Drake & Tems),0.0,1.0,1.0,189893.0,0.314,59nOXPmaKlBfGMDeOVGrIK,1,2022
0.655,92.9,0.649,ambient,-5.534,0.22,0.793,Oxlade,4.0,0.0652,70,KU LO SA - A COLORS SHOW,KU LO SA - A COLORS SHOW,0.0,0.0,10.0,147581.0,0.307,2WigMwGJysIh9fRnSJvpjn,1,2022
0.549,123.879,0.613,ambient,-8.187,0.116,0.78,Tems,5.0,0.231,71,If Orange Was A Place,Replay,0.0,1.0,9.0,180000.0,0.097,2dFqK2ZkYB9Xc47gr3xXWl,1,2021
0.529,112.014,0.782,ambient,-8.626,0.413,0.44,Ayo Maff,4.0,0.0592,69,MAFFIAN,Are you there?,1.42e-06,1.0,0.0,156429.0,0.509,10y7iW3rc8bzGbhAC3mNPA,1,2024
0.00161,140.997,0.138,ambient,-43.643,0.0951,0.155,Somnum Magnam,1.0,0.0532,72,Touches,Touches,0.971,1.0,5.0,144750.0,0.977,6KzdWw8Hi1bz1lVw2AXDzb,1,2024
0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,"Bon Iver, St. Vincent",3.0,0.0302,75,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Rosyln,0.024,0.0,10.0,289560.0,0.971,4k7x3QKrc3h3U0Viqk0uop,1,2009
0.04,135.965,0.44,ambient,-16.887,0.111,0.249,Tom Rosenthal,4.0,0.0322,77,Z-Sides,Lights Are On,0.465,1.0,3.0,193749.0,0.981,4IhTXiZLKATmwhMZIb1GQN,1,2018
0.664,129.071,0.575,ambient,-5.303,0.116,0.437,Hozier,4.0,0.0481,81,Hozier,Take Me To Church,0.0,0.0,4.0,241688.0,0.637,3dYD57lRAUcMHufyqn9GcI,1,2014
0.581,130.033,0.613,ambient,-8.588,0.25,0.551,Taylor Swift,4.0,0.0424,83,folklore,cardigan,0.000345,0.0,0.0,239560.0,0.537,4R2kfaDFhslZEMJqAFNpdd,1,2020
0.416,113.986,0.324,ambient,-8.92,0.11,0.151,Lana Del Rey,4.0,0.0368,83,Young And Beautiful,Young And Beautiful,3.69e-05,0.0,11.0,236053.0,0.262,2nMeu6UenVvwUktBCpLMK9,1,2013
0.363,121.412,0.531,ambient,-7.672,0.112,0.259,Hozier,4.0,0.0608,77,Hozier (Expanded Edition),Work Song,0.0,1.0,10.0,229720.0,0.749,5TgEJ62DOzBpGxZ7WRsrqb,1,2014
0.394,96.192,0.421,ambient,-8.312,0.0984,0.399,Rio Romeo,3.0,0.0277,78,Good God!,Nothing's New,4.74e-06,1.0,11.0,211000.0,0.863,0EF1EE8zusg3Y869e56JFd,1,2022
0.308,113.95,0.504,ambient,-14.958,0.158,0.121,Mitski,4.0,0.0321,88,The Land Is Inhospitable and So Are We,My Love Mine All Mine,0.135,1.0,9.0,137773.0,0.868,3vkCueOmm7xQDoJ17W1Pm3,1,2023
0.422,144.678,0.718,ambient,-9.115,0.17,0.455,blackbear,4.0,0.0621,71,dead,idfc,0.0,0.0,4.0,207027.0,0.0764,3SErMoIKdRELto2OspGs5L,1,2015
0.449,123.969,0.327,ambient,-5.362,0.22,0.179,Matt Maltese,4.0,0.034,68,Bad Contestant,As the World Caves In,0.00444,1.0,10.0,218755.0,0.369,3NM41PVVUr0ceootKAtkAj,1,2018
0.135,82.987,0.387,ambient,-14.398,0.0948,0.21,Billie Eilish,4.0,0.051,72,Guitar Songs,The 30th,0.0,1.0,7.0,216448.0,0.929,5SHpuW2qjkQtFRpE6P9Nks,1,2022
0.179,140.01,0.539,ambient,-14.33,0.106,0.145,Hozier,3.0,0.0309,72,Hozier (Expanded Edition),Like Real People Do,0.393,1.0,7.0,198027.0,0.921,57V4uc2b2diZ4RPHXWecb9,1,2014
0.119,70.499,0.467,ambient,-10.99,0.0973,0.156,Lana Del Rey,4.0,0.0401,73,Norman Fucking Rockwell!,Happiness is a butterfly,1.4e-06,1.0,2.0,272485.0,0.969,3lG6OtGDsYAOALxEmubQQm,1,2019
0.0561,79.764,0.319,ambient,-23.023,0.388,0.082,Billie Eilish,3.0,0.045,74,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0.00384,1.0,0.0,242652.0,0.935,0tMSssfxAL2oV8Vri0mFHE,1,2019
0.343,145.115,0.474,ambient,-8.571,0.305,0.152,Conan Gray,3.0,0.027,72,Superache,Astronomy,2.65e-05,0.0,4.0,243907.0,0.578,2JN3ugW1cEahbYw0I5mw5U,1,2022
0.156,94.08,0.671,ambient,-16.288,0.113,0.201,Harry Styles,4.0,0.0371,69,Harry Styles,From the Dining Table,0.0518,1.0,8.0,211960.0,0.804,1IF5UcqRO42D12vYwceOY6,1,2017
0.128,159.679,0.599,ambient,-17.261,0.115,0.367,Billie Eilish,4.0,0.109,70,Happier Than Ever,Getting Older,0.121,1.0,10.0,244221.0,0.974,4HOryCnbme0zBnF8LWij3f,1,2021
0.129,137.35,0.483,ambient,-20.149,0.106,0.203,Liana Flores,3.0,0.0349,81,recently,rises the moon,0.145,0.0,5.0,161929.0,0.947,51Grh1RyUDcMBbpuyUIUHI,1,2019
0.322,148.005,0.516,ambient,-11.762,0.215,0.261,Lizzy McAlpine,3.0,0.0292,80,five seconds flat,ceilings,0.00194,1.0,9.0,182888.0,0.473,2L9N0zZnd37dwF0clgxMGI,1,2022
0.268,102.617,0.371,ambient,-10.506,0.104,0.165,Coldplay,3.0,0.0281,85,Parachutes,Sparks,0.0517,1.0,1.0,227093.0,0.748,7D0RhFcb3CrfPuTJ0obrod,1,2000
0.338,133.943,0.408,ambient,-13.626,0.0732,0.1,Chance Peña,3.0,0.0431,76,In My Room,In My Room,0.000639,1.0,4.0,177609.0,0.521,7CiDwKE62N6ey3LyG6s7xc,1,2022
0.289,129.753,0.531,ambient,-10.065,0.134,0.12,Phoebe Bridgers,4.0,0.0286,75,"Lost Ark Studio Compilation, Vol. 8",Waiting Room,0.000358,1.0,2.0,393962.0,0.339,04mAOoQNsXmDJlyupJwmkO,1,2016
0.276,201.025,0.334,ambient,-13.125,0.113,0.429,Lana Del Rey,3.0,0.0643,79,Chemtrails Over The Country Club,Chemtrails Over The Country Club,0.000249,0.0,4.0,271177.0,0.877,7bPWdJgx8vek7S5i5yAtvG,1,2021
0.304,78.997,0.538,ambient,-11.79,0.164,0.065,Lana Del Rey,3.0,0.0352,70,Norman Fucking Rockwell!,How to disappear,0.000631,1.0,9.0,228071.0,0.613,4qUtC2BwFC154Ha8YQRrkk,1,2019
0.377,101.96,0.606,ambient,-9.455,0.154,0.446,"Taylor Swift, Phoebe Bridgers",4.0,0.0275,71,Red (Taylor's Version),Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),0.0,1.0,0.0,258813.0,0.817,01K4zKU104LyJ8gMb7227B,1,2021
0.31,137.474,0.509,ambient,-10.623,0.0963,0.151,Novo Amor,3.0,0.0313,73,Birthplace,State Lines,0.229,1.0,9.0,208653.0,0.959,7CoMBpPTwQi2wPT0U0Nr9b,1,2018
0.225,104.007,0.554,ambient,-11.324,0.107,0.221,SYML,4.0,0.0281,72,Where's My Love,Where's My Love - Acoustic,0.0321,1.0,3.0,239880.0,0.892,0ElpbbncWT9aS7mgoqEHbQ,1,2017
0.425,102.078,0.357,ambient,-7.301,0.322,0.27,Conan Gray,3.0,0.0333,83,Kid Krow,Heather,0.0,1.0,5.0,198040.0,0.584,4xqrdfXkTW4T0RauPLv3WA,1,2020
0.468,94.434,0.369,ambient,-9.013,0.109,0.18,Cigarettes After Sex,4.0,0.0273,87,Cigarettes After Sex,Apocalypse,0.566,1.0,5.0,290617.0,0.0205,0yc6Gst2xkRu0eMLeRMGCX,1,2017
0.407,117.053,0.457,ambient,-11.475,0.126,0.126,Novo Amor,4.0,0.0308,78,Bathing Beach,Anchor,0.884,1.0,9.0,257533.0,0.805,7qH9Z4dJEN0l9bidizW7fq,1,2017
0.664,107.747,0.404,ambient,-6.698,0.11,0.0949,Lana Del Rey,4.0,0.0407,80,Ultraviolence (Deluxe),Brooklyn Baby,0.00402,1.0,1.0,351640.0,0.542,1NZs6n6hl8UuMaX0UC0YTz,1,2014
0.526,130.694,0.521,ambient,-6.032,0.108,0.502,Hozier,4.0,0.0281,74,"Wasteland, Baby!",Would That I,0.00537,1.0,5.0,268293.0,0.243,37zuIvk4KBkAxxLJsxJaHq,1,2019
0.367,77.968,0.395,ambient,-7.653,0.11,0.426,Olivia Rodrigo,4.0,0.0324,75,GUTS,lacy,0.0,1.0,3.0,177212.0,0.815,6QT6j7rKt7Vk3IuV2AUO9W,1,2023
0.347,141.332,0.409,ambient,-8.159,0.121,0.199,Olivia Rodrigo,4.0,0.0359,72,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,4.55e-06,0.0,11.0,205484.0,0.834,17cia5k4BpGVlyEfqrFH50,1,2023
0.483,144.99,0.617,ambient,-7.359,0.121,0.176,Gracie Abrams,4.0,0.0458,73,This Is What It Feels Like,Feels Like,0.000216,1.0,11.0,152318.0,0.702,35IcAVSMsU9qzHfpPbvC8A,1,2021
0.199,165.476,0.48,ambient,-12.398,0.0978,0.201,Tom Odell,4.0,0.0329,71,Black Friday,Black Friday,0.0563,1.0,6.0,221510.0,0.931,0uvagCBJC0ClsR11W10T0Y,1,2024
0.288,110.927,0.687,ambient,-10.415,0.0986,0.308,Billie Eilish,4.0,0.045,70,Happier Than Ever,Male Fantasy,0.0,1.0,2.0,194887.0,0.863,4ak9GGe6afmi2HbxEjvhIC,1,2021
0.11,81.876,0.415,ambient,-14.901,0.0962,0.234,Hozier,4.0,0.0388,68,Hozier (Expanded Edition),Cherry Wine - Live,0.00236,1.0,1.0,240147.0,0.951,1C042FLYy7rP3MfnkOcnha,1,2014
0.0972,86.686,0.443,ambient,-16.496,0.115,0.289,Leith Ross,4.0,0.0793,68,To Learn,We'll Never Have Sex,0.0102,1.0,2.0,100716.0,0.952,4Do3s3aivnqbUAvUEDEsAG,1,2023
